Time,UTC time,Year,Month,Day,Day of week text),Day of year,Hours,Min,Seconds,Time of the day hhminsec,Mins since midnight,Sensor nr,Long (deg),Lat (deg),Altitude (m),Traffic Flow (cars/min)
1662041312,2022-09-01T14:08:32,2022,9,1,Th,244,15,8,32,150832,908,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662041612,2022-09-01T14:13:32,2022,9,1,Th,244,15,13,32,151332,913,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1662041912,2022-09-01T14:18:32,2022,9,1,Th,244,15,18,32,151832,918,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662042212,2022-09-01T14:23:32,2022,9,1,Th,244,15,23,32,152332,923,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662042512,2022-09-01T14:28:32,2022,9,1,Th,244,15,28,32,152832,928,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1662042812,2022-09-01T14:33:32,2022,9,1,Th,244,15,33,32,153332,933,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662043112,2022-09-01T14:38:32,2022,9,1,Th,244,15,38,32,153832,938,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662043412,2022-09-01T14:43:32,2022,9,1,Th,244,15,43,32,154332,943,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662043712,2022-09-01T14:48:32,2022,9,1,Th,244,15,48,32,154832,948,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662044012,2022-09-01T14:53:32,2022,9,1,Th,244,15,53,32,155332,953,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662044315,2022-09-01T14:58:35,2022,9,1,Th,244,15,58,35,155835,958,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662044612,2022-09-01T15:03:32,2022,9,1,Th,244,16,3,32,160332,963,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662044912,2022-09-01T15:08:32,2022,9,1,Th,244,16,8,32,160832,968,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662045212,2022-09-01T15:13:32,2022,9,1,Th,244,16,13,32,161332,973,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662045512,2022-09-01T15:18:32,2022,9,1,Th,244,16,18,32,161832,978,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662045812,2022-09-01T15:23:32,2022,9,1,Th,244,16,23,32,162332,983,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662046112,2022-09-01T15:28:32,2022,9,1,Th,244,16,28,32,162832,988,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662046412,2022-09-01T15:33:32,2022,9,1,Th,244,16,33,32,163332,993,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662046712,2022-09-01T15:38:32,2022,9,1,Th,244,16,38,32,163832,998,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662047012,2022-09-01T15:43:32,2022,9,1,Th,244,16,43,32,164332,1003,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662047312,2022-09-01T15:48:32,2022,9,1,Th,244,16,48,32,164832,1008,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662047612,2022-09-01T15:53:32,2022,9,1,Th,244,16,53,32,165332,1013,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662047914,2022-09-01T15:58:34,2022,9,1,Th,244,16,58,34,165834,1018,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662048212,2022-09-01T16:03:32,2022,9,1,Th,244,17,3,32,170332,1023,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662048512,2022-09-01T16:08:32,2022,9,1,Th,244,17,8,32,170832,1028,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662048812,2022-09-01T16:13:32,2022,9,1,Th,244,17,13,32,171332,1033,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662049113,2022-09-01T16:18:33,2022,9,1,Th,244,17,18,33,171833,1038,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662049412,2022-09-01T16:23:32,2022,9,1,Th,244,17,23,32,172332,1043,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662049712,2022-09-01T16:28:32,2022,9,1,Th,244,17,28,32,172832,1048,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662050012,2022-09-01T16:33:32,2022,9,1,Th,244,17,33,32,173332,1053,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662050312,2022-09-01T16:38:32,2022,9,1,Th,244,17,38,32,173832,1058,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662050612,2022-09-01T16:43:32,2022,9,1,Th,244,17,43,32,174332,1063,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662050913,2022-09-01T16:48:33,2022,9,1,Th,244,17,48,33,174833,1068,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662051213,2022-09-01T16:53:33,2022,9,1,Th,244,17,53,33,175333,1073,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662051514,2022-09-01T16:58:34,2022,9,1,Th,244,17,58,34,175834,1078,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1662051812,2022-09-01T17:03:32,2022,9,1,Th,244,18,3,32,180332,1083,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662052112,2022-09-01T17:08:32,2022,9,1,Th,244,18,8,32,180832,1088,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662052412,2022-09-01T17:13:32,2022,9,1,Th,244,18,13,32,181332,1093,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662052712,2022-09-01T17:18:32,2022,9,1,Th,244,18,18,32,181832,1098,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662053012,2022-09-01T17:23:32,2022,9,1,Th,244,18,23,32,182332,1103,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662053312,2022-09-01T17:28:32,2022,9,1,Th,244,18,28,32,182832,1108,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662053612,2022-09-01T17:33:32,2022,9,1,Th,244,18,33,32,183332,1113,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662053912,2022-09-01T17:38:32,2022,9,1,Th,244,18,38,32,183832,1118,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662054212,2022-09-01T17:43:32,2022,9,1,Th,244,18,43,32,184332,1123,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662054512,2022-09-01T17:48:32,2022,9,1,Th,244,18,48,32,184832,1128,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662054812,2022-09-01T17:53:32,2022,9,1,Th,244,18,53,32,185332,1133,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662055115,2022-09-01T17:58:35,2022,9,1,Th,244,18,58,35,185835,1138,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662055412,2022-09-01T18:03:32,2022,9,1,Th,244,19,3,32,190332,1143,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662055712,2022-09-01T18:08:32,2022,9,1,Th,244,19,8,32,190832,1148,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662056012,2022-09-01T18:13:32,2022,9,1,Th,244,19,13,32,191332,1153,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662056312,2022-09-01T18:18:32,2022,9,1,Th,244,19,18,32,191832,1158,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662056612,2022-09-01T18:23:32,2022,9,1,Th,244,19,23,32,192332,1163,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662056912,2022-09-01T18:28:32,2022,9,1,Th,244,19,28,32,192832,1168,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662057212,2022-09-01T18:33:32,2022,9,1,Th,244,19,33,32,193332,1173,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662057512,2022-09-01T18:38:32,2022,9,1,Th,244,19,38,32,193832,1178,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662057812,2022-09-01T18:43:32,2022,9,1,Th,244,19,43,32,194332,1183,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662058112,2022-09-01T18:48:32,2022,9,1,Th,244,19,48,32,194832,1188,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662058412,2022-09-01T18:53:32,2022,9,1,Th,244,19,53,32,195332,1193,[SCC]1YMD2,-1.48421975,53.38098528,103.438,21.6
1662058713,2022-09-01T18:58:33,2022,9,1,Th,244,19,58,33,195833,1198,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662059012,2022-09-01T19:03:32,2022,9,1,Th,244,20,3,32,200332,1203,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662059312,2022-09-01T19:08:32,2022,9,1,Th,244,20,8,32,200832,1208,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662059612,2022-09-01T19:13:32,2022,9,1,Th,244,20,13,32,201332,1213,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662059912,2022-09-01T19:18:32,2022,9,1,Th,244,20,18,32,201832,1218,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662060212,2022-09-01T19:23:32,2022,9,1,Th,244,20,23,32,202332,1223,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662060512,2022-09-01T19:28:32,2022,9,1,Th,244,20,28,32,202832,1228,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662060812,2022-09-01T19:33:32,2022,9,1,Th,244,20,33,32,203332,1233,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662061112,2022-09-01T19:38:32,2022,9,1,Th,244,20,38,32,203832,1238,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662061412,2022-09-01T19:43:32,2022,9,1,Th,244,20,43,32,204332,1243,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662061712,2022-09-01T19:48:32,2022,9,1,Th,244,20,48,32,204832,1248,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662062012,2022-09-01T19:53:32,2022,9,1,Th,244,20,53,32,205332,1253,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662062314,2022-09-01T19:58:34,2022,9,1,Th,244,20,58,34,205834,1258,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662062612,2022-09-01T20:03:32,2022,9,1,Th,244,21,3,32,210332,1263,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662062912,2022-09-01T20:08:32,2022,9,1,Th,244,21,8,32,210832,1268,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662063212,2022-09-01T20:13:32,2022,9,1,Th,244,21,13,32,211332,1273,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662063512,2022-09-01T20:18:32,2022,9,1,Th,244,21,18,32,211832,1278,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662063812,2022-09-01T20:23:32,2022,9,1,Th,244,21,23,32,212332,1283,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662064112,2022-09-01T20:28:32,2022,9,1,Th,244,21,28,32,212832,1288,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662064412,2022-09-01T20:33:32,2022,9,1,Th,244,21,33,32,213332,1293,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662064712,2022-09-01T20:38:32,2022,9,1,Th,244,21,38,32,213832,1298,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662065012,2022-09-01T20:43:32,2022,9,1,Th,244,21,43,32,214332,1303,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662065312,2022-09-01T20:48:32,2022,9,1,Th,244,21,48,32,214832,1308,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662065612,2022-09-01T20:53:32,2022,9,1,Th,244,21,53,32,215332,1313,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1662065915,2022-09-01T20:58:35,2022,9,1,Th,244,21,58,35,215835,1318,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662066212,2022-09-01T21:03:32,2022,9,1,Th,244,22,3,32,220332,1323,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662066512,2022-09-01T21:08:32,2022,9,1,Th,244,22,8,32,220832,1328,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662066812,2022-09-01T21:13:32,2022,9,1,Th,244,22,13,32,221332,1333,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662067112,2022-09-01T21:18:32,2022,9,1,Th,244,22,18,32,221832,1338,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1662067412,2022-09-01T21:23:32,2022,9,1,Th,244,22,23,32,222332,1343,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1662067712,2022-09-01T21:28:32,2022,9,1,Th,244,22,28,32,222832,1348,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1662068012,2022-09-01T21:33:32,2022,9,1,Th,244,22,33,32,223332,1353,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1662068312,2022-09-01T21:38:32,2022,9,1,Th,244,22,38,32,223832,1358,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1662068612,2022-09-01T21:43:32,2022,9,1,Th,244,22,43,32,224332,1363,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1662068912,2022-09-01T21:48:32,2022,9,1,Th,244,22,48,32,224832,1368,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662069212,2022-09-01T21:53:32,2022,9,1,Th,244,22,53,32,225332,1373,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1662069514,2022-09-01T21:58:34,2022,9,1,Th,244,22,58,34,225834,1378,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1662069812,2022-09-01T22:03:32,2022,9,1,Th,244,23,3,32,230332,1383,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1662070112,2022-09-01T22:08:32,2022,9,1,Th,244,23,8,32,230832,1388,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1662070412,2022-09-01T22:13:32,2022,9,1,Th,244,23,13,32,231332,1393,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1662070712,2022-09-01T22:18:32,2022,9,1,Th,244,23,18,32,231832,1398,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1662071012,2022-09-01T22:23:32,2022,9,1,Th,244,23,23,32,232332,1403,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1662071312,2022-09-01T22:28:32,2022,9,1,Th,244,23,28,32,232832,1408,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1662071612,2022-09-01T22:33:32,2022,9,1,Th,244,23,33,32,233332,1413,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662071912,2022-09-01T22:38:32,2022,9,1,Th,244,23,38,32,233832,1418,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1662072212,2022-09-01T22:43:32,2022,9,1,Th,244,23,43,32,234332,1423,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662072512,2022-09-01T22:48:32,2022,9,1,Th,244,23,48,32,234832,1428,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662072812,2022-09-01T22:53:32,2022,9,1,Th,244,23,53,32,235332,1433,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1662073121,2022-09-01T22:58:41,2022,9,1,Th,244,23,58,41,235841,1438,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1662073711,2022-09-01T23:08:31,2022,9,2,Fr,245,0,8,31,831,8,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662074011,2022-09-01T23:13:31,2022,9,2,Fr,245,0,13,31,1331,13,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662074311,2022-09-01T23:18:31,2022,9,2,Fr,245,0,18,31,1831,18,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662074611,2022-09-01T23:23:31,2022,9,2,Fr,245,0,23,31,2331,23,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662074911,2022-09-01T23:28:31,2022,9,2,Fr,245,0,28,31,2831,28,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662075211,2022-09-01T23:33:31,2022,9,2,Fr,245,0,33,31,3331,33,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662075511,2022-09-01T23:38:31,2022,9,2,Fr,245,0,38,31,3831,38,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662075811,2022-09-01T23:43:31,2022,9,2,Fr,245,0,43,31,4331,43,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662076111,2022-09-01T23:48:31,2022,9,2,Fr,245,0,48,31,4831,48,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662076411,2022-09-01T23:53:31,2022,9,2,Fr,245,0,53,31,5331,53,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662076712,2022-09-01T23:58:32,2022,9,2,Fr,245,0,58,32,5832,58,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662077011,2022-09-02T00:03:31,2022,9,2,Fr,245,1,3,31,10331,63,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662077311,2022-09-02T00:08:31,2022,9,2,Fr,245,1,8,31,10831,68,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662077611,2022-09-02T00:13:31,2022,9,2,Fr,245,1,13,31,11331,73,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662077911,2022-09-02T00:18:31,2022,9,2,Fr,245,1,18,31,11831,78,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662078211,2022-09-02T00:23:31,2022,9,2,Fr,245,1,23,31,12331,83,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662078511,2022-09-02T00:28:31,2022,9,2,Fr,245,1,28,31,12831,88,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662078811,2022-09-02T00:33:31,2022,9,2,Fr,245,1,33,31,13331,93,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662079111,2022-09-02T00:38:31,2022,9,2,Fr,245,1,38,31,13831,98,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662079411,2022-09-02T00:43:31,2022,9,2,Fr,245,1,43,31,14331,103,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662079711,2022-09-02T00:48:31,2022,9,2,Fr,245,1,48,31,14831,108,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662080011,2022-09-02T00:53:31,2022,9,2,Fr,245,1,53,31,15331,113,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662080312,2022-09-02T00:58:32,2022,9,2,Fr,245,1,58,32,15832,118,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662080611,2022-09-02T01:03:31,2022,9,2,Fr,245,2,3,31,20331,123,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662080911,2022-09-02T01:08:31,2022,9,2,Fr,245,2,8,31,20831,128,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662081211,2022-09-02T01:13:31,2022,9,2,Fr,245,2,13,31,21331,133,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662081511,2022-09-02T01:18:31,2022,9,2,Fr,245,2,18,31,21831,138,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662081811,2022-09-02T01:23:31,2022,9,2,Fr,245,2,23,31,22331,143,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662082111,2022-09-02T01:28:31,2022,9,2,Fr,245,2,28,31,22831,148,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662082411,2022-09-02T01:33:31,2022,9,2,Fr,245,2,33,31,23331,153,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662082711,2022-09-02T01:38:31,2022,9,2,Fr,245,2,38,31,23831,158,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662083011,2022-09-02T01:43:31,2022,9,2,Fr,245,2,43,31,24331,163,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662083311,2022-09-02T01:48:31,2022,9,2,Fr,245,2,48,31,24831,168,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662083611,2022-09-02T01:53:31,2022,9,2,Fr,245,2,53,31,25331,173,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662083912,2022-09-02T01:58:32,2022,9,2,Fr,245,2,58,32,25832,178,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662084211,2022-09-02T02:03:31,2022,9,2,Fr,245,3,3,31,30331,183,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662084511,2022-09-02T02:08:31,2022,9,2,Fr,245,3,8,31,30831,188,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662084811,2022-09-02T02:13:31,2022,9,2,Fr,245,3,13,31,31331,193,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662085111,2022-09-02T02:18:31,2022,9,2,Fr,245,3,18,31,31831,198,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662085411,2022-09-02T02:23:31,2022,9,2,Fr,245,3,23,31,32331,203,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662085711,2022-09-02T02:28:31,2022,9,2,Fr,245,3,28,31,32831,208,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662086011,2022-09-02T02:33:31,2022,9,2,Fr,245,3,33,31,33331,213,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662086311,2022-09-02T02:38:31,2022,9,2,Fr,245,3,38,31,33831,218,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662086611,2022-09-02T02:43:31,2022,9,2,Fr,245,3,43,31,34331,223,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662086911,2022-09-02T02:48:31,2022,9,2,Fr,245,3,48,31,34831,228,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662087211,2022-09-02T02:53:31,2022,9,2,Fr,245,3,53,31,35331,233,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662087512,2022-09-02T02:58:32,2022,9,2,Fr,245,3,58,32,35832,238,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662087811,2022-09-02T03:03:31,2022,9,2,Fr,245,4,3,31,40331,243,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662088111,2022-09-02T03:08:31,2022,9,2,Fr,245,4,8,31,40831,248,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662088411,2022-09-02T03:13:31,2022,9,2,Fr,245,4,13,31,41331,253,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662088711,2022-09-02T03:18:31,2022,9,2,Fr,245,4,18,31,41831,258,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662089011,2022-09-02T03:23:31,2022,9,2,Fr,245,4,23,31,42331,263,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662089311,2022-09-02T03:28:31,2022,9,2,Fr,245,4,28,31,42831,268,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662089611,2022-09-02T03:33:31,2022,9,2,Fr,245,4,33,31,43331,273,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662089911,2022-09-02T03:38:31,2022,9,2,Fr,245,4,38,31,43831,278,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662090211,2022-09-02T03:43:31,2022,9,2,Fr,245,4,43,31,44331,283,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662090511,2022-09-02T03:48:31,2022,9,2,Fr,245,4,48,31,44831,288,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662090811,2022-09-02T03:53:31,2022,9,2,Fr,245,4,53,31,45331,293,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662091112,2022-09-02T03:58:32,2022,9,2,Fr,245,4,58,32,45832,298,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662091411,2022-09-02T04:03:31,2022,9,2,Fr,245,5,3,31,50331,303,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1662091711,2022-09-02T04:08:31,2022,9,2,Fr,245,5,8,31,50831,308,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1662092011,2022-09-02T04:13:31,2022,9,2,Fr,245,5,13,31,51331,313,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662092311,2022-09-02T04:18:31,2022,9,2,Fr,245,5,18,31,51831,318,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662092611,2022-09-02T04:23:31,2022,9,2,Fr,245,5,23,31,52331,323,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662092911,2022-09-02T04:28:31,2022,9,2,Fr,245,5,28,31,52831,328,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1662093211,2022-09-02T04:33:31,2022,9,2,Fr,245,5,33,31,53331,333,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662093511,2022-09-02T04:38:31,2022,9,2,Fr,245,5,38,31,53831,338,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662093811,2022-09-02T04:43:31,2022,9,2,Fr,245,5,43,31,54331,343,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662094111,2022-09-02T04:48:31,2022,9,2,Fr,245,5,48,31,54831,348,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1662094411,2022-09-02T04:53:31,2022,9,2,Fr,245,5,53,31,55331,353,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662094713,2022-09-02T04:58:33,2022,9,2,Fr,245,5,58,33,55833,358,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662095011,2022-09-02T05:03:31,2022,9,2,Fr,245,6,3,31,60331,363,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662095312,2022-09-02T05:08:32,2022,9,2,Fr,245,6,8,32,60832,368,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662095611,2022-09-02T05:13:31,2022,9,2,Fr,245,6,13,31,61331,373,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1662095911,2022-09-02T05:18:31,2022,9,2,Fr,245,6,18,31,61831,378,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662096211,2022-09-02T05:23:31,2022,9,2,Fr,245,6,23,31,62331,383,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662096512,2022-09-02T05:28:32,2022,9,2,Fr,245,6,28,32,62832,388,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1662096811,2022-09-02T05:33:31,2022,9,2,Fr,245,6,33,31,63331,393,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1662097111,2022-09-02T05:38:31,2022,9,2,Fr,245,6,38,31,63831,398,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1662097411,2022-09-02T05:43:31,2022,9,2,Fr,245,6,43,31,64331,403,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662097711,2022-09-02T05:48:31,2022,9,2,Fr,245,6,48,31,64831,408,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
